Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At,First_Grabbed_At
1078079172,ComposioHQ/awesome-claude-skills,31335,None,https://github.com/ComposioHQ/awesome-claude-skills,2025-10-17 15:15:01,2026-02-07 09:02:31,2026-02-07 09:04:57,2026-01-28 21:46:40
1103643573,openai/skills,4866,None,https://github.com/openai/skills,2025-11-25 14:25:42,2026-02-07 09:04:35,2026-02-07 09:04:57,2026-01-28 21:46:40
1134447175,trailofbits/skills,2425,cc-by-sa-4.0,https://github.com/trailofbits/skills,2026-01-15 02:23:21,2026-02-07 07:24:40,2026-02-07 09:04:57,2026-01-28 21:46:40
1140843380,mvanhorn/last30days-skill,2243,None,https://github.com/mvanhorn/last30days-skill,2026-01-24 04:37:37,2026-02-07 09:01:48,2026-02-07 09:04:57,2026-01-28 21:46:40
1081645030,mrgoonie/claudekit-skills,1670,None,https://github.com/mrgoonie/claudekit-skills,2025-10-23 12:43:54,2026-02-07 06:59:19,2026-02-07 09:04:57,2026-01-28 21:46:40
1130841791,op7418/NanoBanana-PPT-Skills,1197,None,https://github.com/op7418/NanoBanana-PPT-Skills,2026-01-09 13:02:44,2026-02-07 06:14:01,2026-02-07 09:04:57,2026-01-28 21:46:40
1128063451,huangserva/skill-prompt-generator,1003,None,https://github.com/huangserva/skill-prompt-generator,2026-01-05 12:49:44,2026-02-07 04:50:58,2026-02-07 09:04:57,2026-01-28 21:46:40
1140048470,KKKKhazix/Khazix-Skills,829,None,https://github.com/KKKKhazix/Khazix-Skills,2026-01-23 02:59:12,2026-02-07 02:35:48,2026-02-07 09:04:57,2026-01-28 21:46:40
1080976138,Prat011/awesome-llm-skills,817,None,https://github.com/Prat011/awesome-llm-skills,2025-10-22 14:15:37,2026-02-07 08:37:48,2026-02-07 09:04:57,2026-01-28 21:46:40
1115243825,eliasjudin/oai-skills,509,None,https://github.com/eliasjudin/oai-skills,2025-12-12 22:56:07,2026-02-06 02:26:42,2026-02-07 09:04:57,2026-01-28 21:46:40
1144727401,cisco-ai-defense/skill-scanner,429,other,https://github.com/cisco-ai-defense/skill-scanner,2026-01-29 09:31:32,2026-02-07 08:31:43,2026-02-07 09:04:57,2026-01-31 13:10:21
1136860943,comeonzhj/Auto-Redbook-Skills,383,None,https://github.com/comeonzhj/Auto-Redbook-Skills,2026-01-18 21:51:27,2026-02-07 00:01:20,2026-02-07 09:04:57,2026-01-28 21:46:40
1141838987,PenglongHuang/chinese-novelist-skill,364,None,https://github.com/PenglongHuang/chinese-novelist-skill,2026-01-25 22:20:33,2026-02-07 07:48:24,2026-02-07 09:04:57,2026-01-31 13:10:21
1143744237,https-deeplearning-ai/sc-agent-skills-files,357,None,https://github.com/https-deeplearning-ai/sc-agent-skills-files,2026-01-28 07:56:39,2026-02-07 07:42:25,2026-02-07 09:04:57,2026-01-30 13:33:55
1137553326,cclank/news-aggregator-skill,339,None,https://github.com/cclank/news-aggregator-skill,2026-01-19 22:18:32,2026-02-05 15:12:14,2026-02-07 09:04:57,2026-01-28 21:46:40
1135937291,am-will/codex-skills,328,None,https://github.com/am-will/codex-skills,2026-01-17 04:04:46,2026-02-06 19:29:15,2026-02-07 09:04:57,2026-01-28 21:46:40
1138100119,YuJunZhiXue/StudyAnalysis-Skills,321,None,https://github.com/YuJunZhiXue/StudyAnalysis-Skills,2026-01-20 16:42:35,2026-02-06 13:37:35,2026-02-07 09:04:57,2026-01-28 21:46:40
1138443863,rookie-ricardo/erduo-skills,310,None,https://github.com/rookie-ricardo/erduo-skills,2026-01-21 01:20:29,2026-02-07 01:34:29,2026-02-07 09:04:57,2026-02-03 13:37:56
1138991978,huggingface/upskill,271,None,https://github.com/huggingface/upskill,2026-01-21 19:32:04,2026-02-07 04:18:22,2026-02-07 09:04:57,2026-01-31 13:10:21
